play_id,nflverse_game_id,down,ydstogo,yardline_100,goal_to_go,qtr,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam,defteam,shotgun,no_huddle,qb_dropback,pass_length,pass_location,air_yards,receiver,yards_after_catch,yards_gained,epa,success,wpa,complete_pass,air_epa,possession_team,offense_formation,offense_personnel,route,season,receiver_position
2315,2022_13_DEN_BAL,2.0,7,85,0,3,436,1336,1336,-3,3,2,BAL,DEN,0,0,1,short,left,13,D.Duvernay,0,13,1.4142326493747532,1,0.025431275367736816,1,1.4142326493747532,BAL,SINGLEBACK,"2 RB, 0 TE, 3 WR",HITCH,2022,WR
2360,2022_13_DEN_BAL,1.0,10,60,0,3,366,1266,1266,-3,3,2,BAL,DEN,1,1,1,short,right,8,M.Andrews,,0,-5.592634792,0,-0.179283053,0,0.5706249582581222,BAL,SHOTGUN,"1 RB, 2 TE, 2 WR",FLAT,2022,TE
2386,2022_13_DEN_BAL,1.0,10,40,0,3,359,1259,1259,3,2,3,DEN,BAL,0,0,1,short,left,-4,L.Murray,6,2,-0.53111759,0,-0.017389119,1,-1.313483296,DEN,SINGLEBACK,"1 RB, 2 TE, 2 WR",SCREEN,2022,RB
2431,2022_13_DEN_BAL,3.0,10,40,0,3,280,1180,1180,3,2,3,DEN,BAL,1,0,1,short,left,5,M.Boone,3,8,-0.007202358,0,-0.012047887,1,-0.482483438,DEN,EMPTY,"1 RB, 1 TE, 3 WR",SLANT,2022,
2501,2022_13_DEN_BAL,1.0,10,78,0,3,233,1133,1133,-6,3,2,BAL,DEN,1,0,1,short,left,0,P.Ricard,0,0,-0.57419382,0,-0.024033993,1,-0.57419382,BAL,PISTOL,"2 RB, 1 TE, 2 WR",FLAT,2022,
2525,2022_13_DEN_BAL,2.0,10,78,0,3,190,1090,1090,-6,3,2,BAL,DEN,1,0,1,,,,nan,,14,1.695425918,1,0.04439193,0,,BAL,SHOTGUN,"1 RB, 2 TE, 2 WR",,2022,
2567,2022_13_DEN_BAL,2.0,9,63,0,3,109,1009,1009,-6,3,2,BAL,DEN,1,0,1,short,left,4,D.Robinson,6,10,1.0951896484475583,1,0.047035605,1,-0.371346995,BAL,EMPTY,"1 RB, 1 TE, 3 WR",IN,2022,WR
2612,2022_13_DEN_BAL,2.0,7,50,0,3,31,931,931,-6,3,2,BAL,DEN,1,0,1,short,left,-3,J.Proche,5,2,-0.653126474,0,-0.015450954,1,-1.062931659,BAL,SHOTGUN,"1 RB, 2 TE, 2 WR",SCREEN,2022,
2655,2022_13_DEN_BAL,3.0,5,48,0,4,900,900,900,-6,3,2,BAL,DEN,1,0,1,short,left,4,I.Likely,0,4,-0.615700729,0,-0.025651157,1,-0.615700729,BAL,EMPTY,"0 RB, 2 TE, 3 WR",OUT,2022,TE
2707,2022_13_DEN_BAL,1.0,10,42,0,4,822,822,822,-6,3,2,BAL,DEN,1,0,1,short,right,6,D.Robinson,4,10,0.6052638664841652,1,0.019928961992263794,1,0.2643424146808684,BAL,SHOTGUN,"2 RB, 1 TE, 2 WR",HITCH,2022,WR
2756,2022_13_DEN_BAL,2.0,7,29,0,4,743,743,743,-6,3,2,BAL,DEN,1,0,1,deep,right,29,K.Drake,,0,-4.042891675,0,-0.157793611,0,3.308607665472664,BAL,EMPTY,"2 RB, 0 TE, 3 WR",GO,2022,RB
2806,2022_13_DEN_BAL,2.0,5,75,0,4,699,699,699,6,2,3,DEN,BAL,0,0,1,short,right,9,K.Hinton,2,11,0.9788728200364858,1,0.037557363510131836,1,0.7811016135383397,DEN,SINGLEBACK,"1 RB, 1 TE, 3 WR",OUT,2022,WR
2875,2022_13_DEN_BAL,3.0,10,64,0,4,589,589,589,6,2,3,DEN,BAL,1,0,1,,,,nan,,-5,-1.496038109,0,-0.079343677,0,,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
2940,2022_13_DEN_BAL,2.0,6,65,0,4,513,513,513,-6,3,2,BAL,DEN,1,0,1,,,,nan,,-6,-1.234345293,0,-0.056360185,0,,BAL,SHOTGUN,"1 RB, 2 TE, 2 WR",,2022,
2959,2022_13_DEN_BAL,3.0,12,71,0,4,473,473,473,-6,3,2,BAL,DEN,1,0,1,,,,nan,,7,-0.443366995,0,-0.007296607,0,,BAL,EMPTY,"1 RB, 1 TE, 3 WR",,2022,
3016,2022_13_DEN_BAL,1.0,10,81,0,4,455,455,455,6,2,3,DEN,BAL,1,0,1,short,left,-6,L.Murray,10,4,-0.253540808,0,-0.009618282,1,-1.30900185,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,RB
3043,2022_13_DEN_BAL,2.0,6,77,0,4,415,415,415,6,2,3,DEN,BAL,0,0,1,deep,middle,26,G.Dulcich,4,30,2.2787635455606505,1,0.041654587,1,1.996690574567765,DEN,SINGLEBACK,"1 RB, 3 TE, 1 WR",CORNER,2022,TE
3088,2022_13_DEN_BAL,2.0,11,48,0,4,322,322,322,6,2,3,DEN,BAL,0,0,1,deep,left,24,G.Dulcich,,0,-0.800098141,0,-0.020146847,0,2.3967032136861235,DEN,SINGLEBACK,"1 RB, 2 TE, 2 WR",GO,2022,TE
3110,2022_13_DEN_BAL,3.0,11,48,0,4,317,317,317,6,2,3,DEN,BAL,1,0,1,deep,right,43,M.Washington,,0,-1.159853657,0,-0.027432561,0,4.481302802043501,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",CORNER,2022,
3151,2022_13_DEN_BAL,1.0,10,91,0,4,302,302,302,-6,3,2,BAL,DEN,0,0,1,,,,nan,,4,-0.241753404,0,0.001688555,0,,BAL,SINGLEBACK,"2 RB, 1 TE, 2 WR",,2022,
3177,2022_13_DEN_BAL,2.0,6,87,0,4,296,296,296,-6,3,2,BAL,DEN,1,0,1,short,left,2,I.Likely,3,5,0.38022991898469627,1,0.005987048,1,-0.245826599,BAL,SHOTGUN,"1 RB, 2 TE, 2 WR",HITCH,2022,TE
3248,2022_13_DEN_BAL,1.0,10,81,0,4,226,226,226,-6,3,2,BAL,DEN,1,0,1,short,middle,7,J.Proche,0,7,0.20728106726892292,1,0.002051741,1,0.20728106726892292,BAL,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,2022,
3340,2022_13_DEN_BAL,1.0,10,59,0,4,184,184,184,-6,3,2,BAL,DEN,1,0,1,,,,nan,,0,-0.363677542,0,-0.03095752,0,,BAL,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
3359,2022_13_DEN_BAL,2.0,10,59,0,4,155,155,155,-6,3,2,BAL,DEN,1,0,1,short,right,-2,J.Hill,7,5,0.013082009390927851,1,-0.004299864,1,-0.778665396,BAL,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,
3440,2022_13_DEN_BAL,1.0,10,37,0,4,116,116,116,-6,3,2,BAL,DEN,1,0,1,short,right,-8,J.Hill,7,-1,-0.66337165,0,-0.040144235,1,-1.215870124,BAL,SHOTGUN,"1 RB, 2 TE, 2 WR",FLAT,2022,
3464,2022_13_DEN_BAL,2.0,11,38,0,4,110,110,110,-6,3,2,BAL,DEN,1,0,1,short,left,5,I.Likely,7,12,1.388316315,1,0.095046103,1,0.1941491657635197,BAL,EMPTY,"1 RB, 2 TE, 2 WR",SLANT,2022,TE
3488,2022_13_DEN_BAL,1.0,10,26,0,4,88,88,88,-6,3,2,BAL,DEN,1,1,1,,,,nan,,3,-0.045065669,0,0.027733117,0,,BAL,SHOTGUN,"1 RB, 2 TE, 2 WR",,2022,
3509,2022_13_DEN_BAL,2.0,7,23,0,4,79,79,79,-6,3,2,BAL,DEN,1,0,1,short,right,-8,K.Drake,12,4,0.090935,1,-0.010228962,1,-1.361039362,BAL,PISTOL,"2 RB, 1 TE, 2 WR",FLAT,2022,RB
3582,2022_13_DEN_BAL,1.0,10,15,0,4,35,35,35,-6,2,2,BAL,DEN,1,0,1,short,left,8,K.Drake,5,13,1.6544687296263874,1,0.12948676943778992,1,0.7765355858718976,BAL,SHOTGUN,"2 RB, 2 TE, 1 WR",FLAT,2022,RB
3668,2022_13_DEN_BAL,1.0,10,82,0,4,23,23,23,-1,2,1,DEN,BAL,1,0,1,short,right,15,J.Jeudy,1,16,0.10901746057788841,1,-0.027476072,1,0.18807845257106237,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
3699,2022_13_DEN_BAL,1.0,10,66,0,4,16,16,16,-1,1,1,DEN,BAL,1,0,1,,,,nan,,17,0.2638530098483898,1,0.079131991,0,,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
3727,2022_13_DEN_BAL,1.0,10,49,0,4,9,9,9,-1,0,1,DEN,BAL,1,0,1,,,,nan,,4,0.5236132527601546,1,0.081554264,0,,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
56,2022_13_GB_CHI,1.0,10,75,0,1,900,1800,3600,0,3,3,CHI,GB,1,0,1,short,right,0,D.Montgomery,1,1,-0.553307298,0,-0.018231928,1,-0.676347102,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,RB
127,2022_13_GB_CHI,1.0,10,63,0,1,811,1711,3511,0,3,3,CHI,GB,1,0,1,deep,right,23,E.St,1,24,1.457832881482318,1,0.042670906,1,1.3954312321729958,CHI,SHOTGUN,"1 RB, 2 TE, 2 WR",CORNER,2022,
166,2022_13_GB_CHI,1.0,10,39,0,1,774,1674,3474,0,3,3,CHI,GB,0,0,1,short,left,14,C.Kmet,,0,-0.566860065,0,-0.01483351,0,0.8758551373612136,CHI,SINGLEBACK,"1 RB, 1 TE, 3 WR",CROSS,2022,TE
230,2022_13_GB_CHI,1.0,10,29,0,1,687,1587,3387,0,2,3,CHI,GB,0,0,1,,,,nan,,1,-0.375509535,0,-0.014463663,0,,CHI,SINGLEBACK,"1 RB, 1 TE, 3 WR",,2022,
284,2022_13_GB_CHI,3.0,9,28,0,1,612,1512,3312,0,2,3,CHI,GB,1,0,1,,,,nan,,6,-0.784606631,0,-0.010778129,0,,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
353,2022_13_GB_CHI,1.0,10,82,0,1,557,1457,3257,-3,3,2,GB,CHI,1,0,1,short,middle,6,M.Lewis,,0,-0.621158282,0,-0.011142641,0,0.2219161419197917,GB,SHOTGUN,"2 RB, 1 TE, 2 WR",HITCH,2022,
375,2022_13_GB_CHI,2.0,10,82,0,1,553,1453,3253,-3,3,2,GB,CHI,0,0,1,short,left,-1,A.Jones,10,9,0.9158434004057199,1,0.002606571,1,-1.06865871,GB,SINGLEBACK,"1 RB, 2 TE, 2 WR",SCREEN,2022,RB
462,2022_13_GB_CHI,3.0,12,73,0,1,382,1282,3082,-3,3,2,GB,CHI,1,0,1,short,middle,0,A.Jones,5,5,-0.579263125,0,0.009975344,1,-1.121327403,GB,EMPTY,"1 RB, 0 TE, 4 WR",SCREEN,2022,RB
565,2022_13_GB_CHI,3.0,5,65,0,1,265,1165,2965,3,2,3,CHI,GB,1,0,1,short,right,5,C.Kmet,5,10,1.9292042637243867,1,0.043622017,1,1.5431391978636384,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,TE
684,2022_13_GB_CHI,1.0,10,70,0,1,174,1074,2874,-10,3,2,GB,CHI,0,0,1,deep,right,30,C.Watson,,0,-0.500101953,0,-0.012684152,0,1.9693635378498584,GB,SINGLEBACK,"1 RB, 1 TE, 3 WR",CORNER,2022,WR
706,2022_13_GB_CHI,2.0,10,70,0,1,166,1066,2866,-10,3,2,GB,CHI,1,0,1,short,middle,15,A.Lazard,5,20,1.863457973813638,1,0.032837048172950745,1,1.5565979953389615,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",POST,2022,WR
730,2022_13_GB_CHI,1.0,10,50,0,1,107,1007,2807,-10,3,2,GB,CHI,1,0,1,short,left,-5,A.Dillon,10,5,-0.032179893,0,-0.002870962,1,-1.207403251,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,RB
751,2022_13_GB_CHI,2.0,5,45,0,1,62,962,2762,-10,3,2,GB,CHI,1,0,1,short,left,4,A.Dillon,6,10,0.8310037152841687,1,0.025707915425300598,1,0.042828786,GB,SHOTGUN,"2 RB, 1 TE, 2 WR",FLAT,2022,RB
891,2022_13_GB_CHI,2.0,3,17,0,2,772,772,2572,-10,3,2,GB,CHI,1,0,1,short,middle,-5,A.Jones,11,6,0.14292713103350252,1,-0.013995618,1,-1.365921051,GB,SHOTGUN,"2 RB, 1 TE, 2 WR",CROSS,2022,RB
948,2022_13_GB_CHI,2.0,11,12,0,2,678,678,2478,-10,2,2,GB,CHI,1,0,1,,,,nan,,6,0.061145775369368494,1,-0.005506992,0,,GB,SHOTGUN,"1 RB, 2 TE, 2 WR",,2022,
974,2022_13_GB_CHI,3.0,5,6,0,2,634,634,2434,-10,2,2,GB,CHI,1,0,1,short,left,6,nan,,0,-1.288094494,0,-0.035794958,0,2.7736996492603794,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
1044,2022_13_GB_CHI,1.0,10,74,0,2,616,616,2416,7,2,2,CHI,GB,1,0,1,short,right,5,E.St,0,5,-0.039155574,0,-0.00309056,1,-0.039155574,CHI,EMPTY,"1 RB, 2 TE, 2 WR",HITCH,2022,
1068,2022_13_GB_CHI,2.0,5,69,0,2,585,585,2385,7,2,2,CHI,GB,0,0,1,short,right,-1,C.Claypool,,0,-0.755278832,0,-0.008609235,0,-0.871895346,CHI,SINGLEBACK,"1 RB, 2 TE, 2 WR",SCREEN,2022,WR
1090,2022_13_GB_CHI,3.0,5,69,0,2,584,584,2384,7,2,2,CHI,GB,1,0,1,short,right,13,C.Claypool,2,15,2.0383780831471086,1,0.063200891,1,1.8555162220727652,CHI,EMPTY,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
1114,2022_13_GB_CHI,1.0,10,54,0,2,541,541,2341,7,2,2,CHI,GB,1,0,1,short,middle,15,C.Claypool,0,15,-4.228311728,0,-0.100966275,1,-4.228311728,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,2022,WR
1206,2022_13_GB_CHI,1.0,10,60,0,2,531,531,2331,-7,2,2,GB,CHI,0,0,1,short,middle,10,A.Lazard,11,21,1.3295037200441584,1,0.018837004899978638,1,0.6911321573425084,GB,I_FORM,"1 RB, 2 TE, 2 WR",SLANT,2022,WR
1251,2022_13_GB_CHI,2.0,7,36,0,2,446,446,2246,-7,2,2,GB,CHI,0,0,1,deep,right,34,C.Watson,,0,-0.688741071,0,-0.027701139,0,2.7189044686965644,GB,SINGLEBACK,"1 RB, 2 TE, 2 WR",GO,2022,WR
1273,2022_13_GB_CHI,3.0,7,36,0,2,437,437,2237,-7,2,2,GB,CHI,1,0,1,short,left,14,C.Watson,,0,-1.456063596,0,-0.033894151,0,2.045281113300007,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2022,WR
1295,2022_13_GB_CHI,4.0,7,36,0,2,433,433,2233,-7,2,2,GB,CHI,1,0,1,deep,left,36,R.Cobb,,0,-2.61511033,0,-0.065227181,0,6.132698106,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",POST,2022,WR
1317,2022_13_GB_CHI,1.0,10,63,0,2,426,426,2226,7,2,2,CHI,GB,1,0,1,deep,left,44,E.St,12,56,3.446639154513832,1,0.067211807,1,2.7051769534591585,CHI,SHOTGUN,"1 RB, 2 TE, 2 WR",GO,2022,
1424,2022_13_GB_CHI,1.0,10,75,0,2,369,369,2169,-13,2,1,GB,CHI,0,0,1,deep,left,35,C.Watson,,0,-0.505933513,0,-0.007617876,0,2.1834207052597776,GB,I_FORM,"1 RB, 2 TE, 2 WR",CORNER,2022,WR
1467,2022_13_GB_CHI,3.0,8,73,0,2,321,321,2121,-13,2,1,GB,CHI,1,0,1,short,right,11,A.Lazard,0,11,1.667692830087617,1,0.025961771607398987,1,1.667692830087617,GB,EMPTY,"1 RB, 0 TE, 4 WR",POST,2022,WR
1533,2022_13_GB_CHI,2.0,6,42,0,2,200,200,2000,-13,2,1,GB,CHI,1,0,1,short,right,-3,A.Jones,5,2,-0.27836362,0,-0.005653918,1,-0.792550334,GB,SHOTGUN,"2 RB, 1 TE, 2 WR",SCREEN,2022,RB
1557,2022_13_GB_CHI,3.0,4,40,0,2,158,158,1958,-13,2,1,GB,CHI,1,0,1,short,middle,5,A.Lazard,2,7,1.224154048890341,1,0.024841085076332092,1,0.8473859030636959,GB,EMPTY,"1 RB, 1 TE, 3 WR",SLANT,2022,WR
1581,2022_13_GB_CHI,1.0,10,33,0,2,120,120,1920,-13,2,1,GB,CHI,1,0,1,short,right,-2,A.Jones,4,2,-0.349818172,0,-0.007486179,1,-0.803467099,GB,PISTOL,"2 RB, 1 TE, 2 WR",SCREEN,2022,RB
1659,2022_13_GB_CHI,2.0,3,13,0,2,36,36,1836,-13,2,1,GB,CHI,1,0,1,short,left,13,R.Cobb,,0,-0.59795006,0,-0.021972537,0,2.592151437245775,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2022,WR
1716,2022_13_GB_CHI,4.0,4,14,0,2,23,23,1823,-13,1,0,GB,CHI,1,0,1,short,right,14,C.Watson,0,14,4.584948185714893,1,0.131877359,1,4.584948185714893,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2022,WR
1883,2022_13_GB_CHI,3.0,1,71,0,3,812,1712,1712,-6,3,3,GB,CHI,1,0,1,deep,left,28,A.Lazard,,0,-1.796839636,0,-0.035077661,0,2.0434360820800066,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",CORNER,2022,WR
2016,2022_13_GB_CHI,3.0,5,53,0,3,698,1598,1598,6,3,3,CHI,GB,1,0,1,short,left,-4,C.Claypool,0,-4,-2.018903696,0,-0.024651408,1,-2.018903696,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
2105,2022_13_GB_CHI,1.0,15,72,0,3,651,1551,1551,-6,3,3,GB,CHI,1,0,1,short,left,6,R.Cobb,,0,-0.632392416,0,-0.014838621,0,0.15284460643306375,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
2127,2022_13_GB_CHI,2.0,15,72,0,3,645,1545,1545,-6,3,3,GB,CHI,1,0,1,short,left,5,J.Deguara,,0,-0.812168381,0,-0.02588439,0,-0.028577402,GB,EMPTY,"1 RB, 2 TE, 2 WR",IN,2022,TE
2149,2022_13_GB_CHI,3.0,15,72,0,3,639,1539,1539,-6,3,3,GB,CHI,1,0,1,short,left,4,R.Tonyan,6,10,-0.155571919,0,0.007955968,1,-0.559228268,GB,EMPTY,"1 RB, 1 TE, 3 WR",FLAT,2022,TE
2252,2022_13_GB_CHI,1.0,10,57,0,3,511,1411,1411,6,3,3,CHI,GB,1,0,1,short,right,-1,C.Claypool,0,-1,-0.823344636,0,-0.022738576,1,-0.823344636,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
2287,2022_13_GB_CHI,2.0,11,58,0,3,482,1382,1382,6,3,3,CHI,GB,1,0,1,,,,nan,,1,-0.542238007,0,-0.014721453,0,,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
2308,2022_13_GB_CHI,3.0,10,57,0,3,434,1334,1334,6,3,3,CHI,GB,1,0,1,deep,left,17,C.Kmet,7,24,2.7349921178538352,1,0.062879026,1,2.380035619,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,TE
2452,2022_13_GB_CHI,2.0,24,24,1,3,203,1103,1103,6,3,3,CHI,GB,1,0,1,short,middle,-5,D.Montgomery,5,0,-0.514443468,0,-0.015599012,1,-0.933118518,CHI,SHOTGUN,"1 RB, 2 TE, 2 WR",FLAT,2022,RB
2476,2022_13_GB_CHI,3.0,24,24,1,3,157,1057,1057,6,3,3,CHI,GB,1,0,1,short,middle,13,D.Pettis,1,14,-0.117359004,0,0.026595414,1,-0.144885326,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
2590,2022_13_GB_CHI,3.0,7,79,0,3,25,925,925,-9,3,3,GB,CHI,1,0,1,short,left,11,C.Watson,4,15,2.330449960194528,1,0.039830163,1,2.1049564499408007,GB,SHOTGUN,"1 RB, 0 TE, 4 WR",HITCH,2022,WR
2771,2022_13_GB_CHI,1.0,10,77,0,4,875,875,875,2,3,3,CHI,GB,1,0,1,deep,left,49,N.Harry,0,49,3.2931840899400413,1,0.066375673,1,3.2931840899400413,CHI,EMPTY,"1 RB, 2 TE, 2 WR",GO,2022,
2795,2022_13_GB_CHI,1.0,10,28,0,4,826,826,826,2,3,3,CHI,GB,1,0,1,short,left,-2,D.Montgomery,0,-2,-0.945342273,0,-0.029326499,1,-0.945342273,CHI,SHOTGUN,"1 RB, 2 TE, 2 WR",FLAT,2022,RB
2902,2022_13_GB_CHI,2.0,6,66,0,4,654,654,654,-2,3,3,GB,CHI,0,0,1,short,middle,6,A.Lazard,2,8,0.87783861,1,0.020727336406707764,1,0.7444308861158788,GB,SINGLEBACK,"1 RB, 2 TE, 2 WR",HITCH,2022,WR
2950,2022_13_GB_CHI,2.0,7,55,0,4,570,570,570,-2,3,3,GB,CHI,1,0,1,short,left,6,A.Dillon,5,11,1.0747194902505726,1,0.075695366,1,0.4793239033315331,GB,SHOTGUN,"1 RB, 2 TE, 2 WR",FLAT,2022,RB
3016,2022_13_GB_CHI,1.0,10,32,0,4,434,434,434,-2,3,3,GB,CHI,0,0,1,short,left,7,R.Cobb,,0,-0.404878331,0,-0.023506224,0,0.3910691138007678,GB,SINGLEBACK,"1 RB, 1 TE, 3 WR",OUT,2022,WR
3038,2022_13_GB_CHI,2.0,10,32,0,4,428,428,428,-2,3,3,GB,CHI,1,0,1,short,middle,4,S.Toure,3,7,0.20179037062916905,1,0.034344554,1,-0.235177439,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,
3135,2022_13_GB_CHI,3.0,5,14,0,4,297,297,297,-2,3,3,GB,CHI,1,0,1,short,middle,14,R.Tonyan,,0,-1.130523236,0,-0.072187006,0,3.0828633450437337,GB,EMPTY,"1 RB, 1 TE, 3 WR",POST,2022,TE
3208,2022_13_GB_CHI,1.0,10,69,0,4,281,281,281,-1,3,3,CHI,GB,1,0,1,short,right,4,C.Kmet,1,5,-0.076427992,0,-0.020748079,1,-0.261328531,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,TE
3253,2022_13_GB_CHI,1.0,10,56,0,4,213,213,213,-1,3,3,CHI,GB,1,0,1,short,left,4,D.Montgomery,,0,-0.468926102,0,-0.02955097,0,-0.097211032,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,RB
3277,2022_13_GB_CHI,2.0,10,56,0,4,209,209,209,-1,3,3,CHI,GB,1,0,1,short,middle,9,C.Kmet,4,13,1.2398569773649797,1,0.088057578,1,0.8698306709993631,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,2022,TE
3312,2022_13_GB_CHI,1.0,10,43,0,4,177,177,177,-1,3,3,CHI,GB,1,0,1,short,left,15,E.St,,0,-4.074841994,0,-0.288312376,0,0.9390285201370716,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,
3338,2022_13_GB_CHI,1.0,10,68,0,4,172,172,172,1,3,3,GB,CHI,0,0,1,deep,middle,16,C.Watson,3,19,0.9337873982731253,1,0.1168355941772461,1,0.7621335886069573,GB,SINGLEBACK,"1 RB, 1 TE, 3 WR",IN,2022,WR
3472,2022_13_GB_CHI,1.0,10,53,0,4,103,103,103,-9,3,2,CHI,GB,1,0,1,short,left,3,C.Claypool,0,3,-0.20101454,0,-0.01093284,1,-0.20101454,CHI,EMPTY,"1 RB, 1 TE, 3 WR",IN,2022,WR
3496,2022_13_GB_CHI,2.0,7,50,0,4,79,79,79,-9,3,2,CHI,GB,1,1,1,short,right,3,C.Kmet,10,13,0.8474905876209959,1,0.024632837623357773,1,-0.022181516,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,TE
3567,2022_13_GB_CHI,1.0,15,42,0,4,63,63,63,-9,2,2,CHI,GB,1,0,1,short,left,7,C.Kmet,0,7,0.27196936536347494,1,-0.004356921,1,0.27196936536347494,CHI,EMPTY,"1 RB, 1 TE, 3 WR",FLAT,2022,TE
3596,2022_13_GB_CHI,2.0,8,35,0,4,57,57,57,-9,2,2,CHI,GB,1,0,1,short,left,7,D.Montgomery,0,7,0.6680824460927397,1,0.013683572,1,0.6680824460927397,CHI,EMPTY,"1 RB, 1 TE, 3 WR",FLAT,2022,RB
3625,2022_13_GB_CHI,3.0,1,28,0,4,51,51,51,-9,2,2,CHI,GB,1,0,1,deep,right,23,D.Pettis,,0,-3.182398452,0,-0.055007473,0,2.102894738316536,CHI,EMPTY,"1 RB, 1 TE, 3 WR",CORNER,2022,WR
85,2022_13_IND_DAL,2.0,10,82,0,1,862,1762,3562,0,3,3,DAL,IND,0,0,1,short,right,6,N.Brown,0,6,-0.142922901,0,-0.00843358,1,-0.142922901,DAL,SINGLEBACK,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
109,2022_13_IND_DAL,3.0,4,76,0,1,827,1727,3527,0,3,3,DAL,IND,1,0,1,short,middle,5,D.Schultz,,0,-1.69363365,0,-0.052410156,0,1.6338491514325142,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,TE
191,2022_13_IND_DAL,2.0,6,49,0,1,779,1679,3479,0,3,3,IND,DAL,1,0,1,short,middle,8,K.Granson,1,9,1.0654507916187868,1,0.041897475719451904,1,1.0152421370148659,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,2022,TE
349,2022_13_IND_DAL,2.0,7,70,0,1,611,1511,3311,-3,3,3,DAL,IND,1,0,1,short,right,-3,T.Pollard,13,10,1.0620089762378484,1,0.031258762,1,-1.065956068,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,RB
378,2022_13_IND_DAL,1.0,10,60,0,1,583,1483,3283,-3,3,3,DAL,IND,1,0,1,short,right,3,D.Schultz,8,11,0.6931357125286013,1,0.012134612,1,-0.197875302,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,TE
538,2022_13_IND_DAL,1.0,10,21,0,1,341,1241,3041,-3,3,3,DAL,IND,1,0,1,deep,middle,20,D.Schultz,,0,-0.471284789,0,-0.016526759,0,1.266425066278316,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2022,TE
581,2022_13_IND_DAL,3.0,9,20,0,1,298,1198,2998,-3,3,3,DAL,IND,1,0,1,short,middle,3,C.Lamb,17,20,3.2479218067601323,1,0.095389724,1,-1.000248612,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
702,2022_13_IND_DAL,1.0,10,60,0,1,226,1126,2926,-4,3,3,IND,DAL,0,0,1,deep,right,37,A.Pierce,8,45,3.2061251707491465,1,0.106038898,1,2.6679808570770547,IND,SINGLEBACK,"1 RB, 1 TE, 3 WR",GO,2022,WR
752,2022_13_IND_DAL,2.0,9,14,0,1,162,1062,2862,-4,3,3,IND,DAL,1,0,1,short,left,14,A.Dulin,0,14,2.4007112496183254,1,0.060365129881955526,1,2.4007112496183254,IND,SHOTGUN,"1 RB, 2 TE, 2 WR",GO,2022,WR
862,2022_13_IND_DAL,3.0,1,75,0,1,89,989,2789,-3,3,3,DAL,IND,1,0,1,short,right,6,N.Brown,3,9,0.7968495467212051,1,0.034646153,1,0.6788657531142235,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
